Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
6.86514419,386299.54058390,-1224.53829421,336.44885117,-1.07221620,-0.94442393,0.79757749
6.86647775,386169.23437892,-1326.73515518,426.42917032,-1.18769181,-0.82796915,0.76295857
6.86781130,386026.32868631,-1414.99813895,511.95731789,-1.29072820,-0.70276771,0.72036224
6.86914486,385872.32077523,-1488.39413893,592.13871971,-1.38023646,-0.57013037,0.67022874
6.87047841,385708.82535959,-1546.14581524,666.13414784,-1.45526873,-0.43144784,0.61307772
6.87181197,385537.55773092,-1587.63998057,733.16857302,-1.51502859,-0.28817632,0.54950297
6.87314552,385360.31579215,-1612.43427079,792.53936335,-1.55887981,-0.14182219,0.48016630
6.87447908,385178.96117671,-1620.26201673,843.62373721,-1.58635341,0.00607386,0.40579077
6.87581264,384995.39965341,-1611.03526220,885.88539005,-1.59715299,0.15395314,0.32715310
6.87714619,384811.56102322,-1584.84588296,918.88021856,-1.59115822,0.30025553,0.24507562
6.87847975,384629.37872407,-1541.96479222,942.26107957,-1.56842641,0.44343616,0.16041758
6.87981330,384450.76936269,-1482.83922965,955.78152670,-1.52919218,0.58198193,0.07406610
6.88114686,384277.61239557,-1408.08816116,959.29848325,-1.47386524,0.71442776,-0.01307322
6.88248041,384111.73018121,-1318.49583021,952.77381706,-1.40302615,0.83937237,-0.10008594
6.88381397,383954.86862124,-1215.00352970,936.27479960,-1.31742034,0.95549341,-0.18605852
6.88514752,383808.67860491,-1098.69967708,909.97343946,-1.21795018,1.06156170,-0.27008806
6.88648108,383674.69845990,-970.80830201,874.14469808,-1.10566541,1.15645456,-0.35129197
6.88781464,383554.33760535,-832.67606739,829.16360306,-0.98175191,1.23916789,-0.42881743
6.88914819,383448.86158532,-685.75796835,775.50129229,-0.84751898,1.30882704,-0.50185045
6.89048175,383359.37865040,-531.60186319,713.72002932,-0.70438522,1.36469615,-0.56962463
6.89181530,383286.82803150,-371.83200910,644.46724683,-0.55386325,1.40618610,-0.63142932
6.89314886,383231.97003725,-208.13178217,568.46868207,-0.39754344,1.43286073,-0.68661714
6.89448241,383195.37807753,-42.22577438,486.52068198,-0.23707672,1.44444139,-0.73461089
6.89581597,383177.43270177,124.13853629,399.48176186,-0.07415689,1.44080978,-0.77490959
6.89714952,383178.31770826,289.20933988,308.26351256,0.08949767,1.42200904,-0.80709371
6.89848308,383198.01836630,451.24906971,213.82095536,0.25216230,1.38824301,-0.83082955
6.89981664,383236.32175913,608.55279612,117.14245204,0.41212456,1.33987381,-0.84587257
6.90115019,383292.81924121,759.46623906,19.23927971,0.56770239,1.27741768,-0.85206986
6.90248375,383366.91097063,902.40320666,-78.86501540,0.71726196,1.20153917,-0.84936151
6.90381730,383457.81246266,1035.86227301,-176.14537055,0.85923484,1.11304376,-0.83778109
6.90515086,383564.56308202,1158.44252068,-271.58595011,0.99213445,1.01286902,-0.81745503
6.90648441,383686.03637615,1268.85818285,-364.19076604,1.11457158,0.90207438,-0.78860107
6.90781797,383820.95212866,1365.95203601,-452.99406396,1.22526867,0.78182968,-0.75152578
6.90915153,383967.88999847,1448.70740661,-537.07036643,1.32307303,0.65340261,-0.70662108
6.91048508,384125.30459138,1516.25867368,-615.54407071,1.40696850,0.51814516,-0.65435999
6.91181864,384291.54180070,1567.90016369,-687.59850305,1.47608575,0.37747929,-0.59529149
6.91315219,384464.85623888,1603.09335508,-752.48433935,1.52971096,0.23288194,-0.53003462
6.91448575,384643.42957607,1621.47232396,-809.52730799,1.56729283,0.08586956,-0.45927197
6.91581930,384825.38959093,1622.84738588,-858.13510060,1.58844795,-0.06201776,-0.38374245
6.91715286,385008.82973681,1607.20690155,-897.80342282,1.59296436,-0.20923224,-0.30423358
6.91848641,385191.82902073,1574.71723920,-928.12112907,1.58080340,-0.35423442,-0.22157334
6.91981997,385372.47199284,1525.72089753,-948.77439137,1.55209983,-0.49550907,-0.13662157
6.92115353,385548.86864383,1460.73281836,-959.54986592,1.50716007,-0.63158069,-0.05026114
6.92248708,385719.17400999,1380.43492818,-960.33682675,1.44645889,-0.76102868,0.03661107
6.92382064,385881.60729045,1285.66897153,-951.12825004,1.37063430,-0.88250186,0.12309338
6.92515419,386034.47028528,1177.42770858,-932.02083884,1.28048085,-0.99473229,0.20828849
6.92648775,386176.16497246,1056.84457070,-903.21399142,1.17694139,-1.09654819,0.29131261
6.92782130,386305.21004770,925.18187660,-865.00772323,1.06109736,-1.18688597,0.37130447
6.92915486,386420.25626444,783.81773004,-817.79956535,0.93415763,-1.26480114,0.44743410
6.93048841,386520.10041926,634.23172831,-762.08046897,0.79744622,-1.32947797,0.51891123
6.93182197,386603.69784451,477.98962563,-698.42975757,0.65238867,-1.38023794,0.58499345
6.93315553,386670.17327989,316.72710281,-627.50917499,0.50049753,-1.41654682,0.64499373
6.93448908,386718.83001429,152.13280585,-550.05608858,0.34335691,-1.43802027,0.69828754
6.93582264,386749.15720059,-14.06917808,-466.87591286,0.18260622,-1.44442801,0.74431925
6.93715619,386760.83526851,-180.13723130,-378.83382861,0.01992342,-1.43569632,0.78260796
6.93848975,386753.73937317,-344.33032320,-286.84587792,-0.14299226,-1.41190914,0.81275248
6.93982330,386727.94084151,-504.92615146,-191.86952382,-0.30443779,-1.37330739,0.83443564
6.94115686,386683.70659261,-660.23912212,-94.89376741,-0.46272399,-1.32028683,0.84742768
6.94249042,386621.49653311,-808.63798451,3.07107823,-0.61619305,-1.25339425,0.85158876
6.94382397,386541.95894453,-948.56293821,101.00385481,-0.76323577,-1.17332209,0.84687066
6.94515753,386445.92390365,-1078.54203428,197.88316007,-0.90230846,-1.08090157,0.83331741
6.94649108,386334.39479404,-1197.20669719,292.69797512,-1.03194916,-0.97709434,0.81106509
6.94782464,386208.53799005,-1303.30620307,384.45820833,-1.15079311,-0.86298272,0.78034060
6.94915819,386069.67081097,-1395.72095749,472.20504600,-1.25758728,-0.73975861,0.74145954
6.95049175,385919.24786533,-1473.47442903,555.02100136,-1.35120373,-0.60871128,0.69482307
6.95182530,385758.84591986,-1535.74360558,632.03955508,-1.43065185,-0.47121398,0.64091400
6.95315886,385590.14744772,-1581.86785721,702.45428457,-1.49508906,-0.32870967,0.58029181
6.95449242,385414.92302320,-1611.35610272,765.52738284,-1.54383007,-0.18269589,0.51358704
6.95582597,385235.01274627,-1623.89219754,820.59747478,-1.57635445,-0.03470900,0.44149474
6.95715953,385052.30689061,-1619.33847550,867.08664366,-1.59231252,0.11369203,0.36476728
6.95849308,384868.72598012,-1597.73740085,904.50659069,-1.59152940,0.26094220,0.28420654
6.95982664,384686.20050597,-1559.31130281,932.46385700,-1.57400717,0.40548715,0.20065546
6.96116019,384506.65050209,-1504.46019067,950.66404953,-1.53992514,0.54579980,0.11498919
6.96249375,384331.96520018,-1433.75766413,958.91502081,-1.48963824,0.68039670,0.02810581
6.96382730,384163.98298553,-1347.94495953,957.12896585,-1.42367339,0.80785404,-0.05908317
6.96516086,384004.47187319,-1247.92318973,945.32340953,-1.34272411,0.92682296,-0.14566254
6.96649442,383855.11071878,-1134.74385985,923.62107193,-1.24764317,1.03604414,-0.23072315
6.96782797,383717.47137156,-1009.59775790,892.24861004,-1.13943358,1.13436137,-0.31337159
6.96916153,383593.00196635,-873.80234079,851.53424861,-1.01923787,1.22073409,-0.39273980
6.97049508,383483.01153953,-728.78775185,801.90432410,-0.88832586,1.29424859,-0.46799432
6.97182864,383388.65613838,-576.08162347,743.87877957,-0.74808097,1.35412786,-0.53834522
6.97316219,383310.92657713,-417.29283137,678.06565907,-0.59998534,1.39973993,-0.60305452
6.97449575,383250.63797314,-254.09438005,605.15466269,-0.44560387,1.43060459,-0.66144404
6.97582930,383208.42117676,-88.20560816,525.90983316,-0.28656734,1.44639847,-0.71290265
6.97716286,383184.71618609,78.62608963,441.16145546,-0.12455485,1.44695835,-0.75689265
6.97849642,383179.76761496,244.64382309,351.79725906,0.03872421,1.43228274,-0.79295546
6.97982997,383193.62225868,408.09984496,258.75302029,0.20154853,1.40253166,-0.82071638
6.98116353,383226.12877792,567.27406438,163.00266859,0.36220322,1.35802467,-0.83988840
6.98249708,383276.93949737,720.49223347,65.54800529,0.51899814,1.29923721,-0.85027512
6.98383064,383345.51429132,866.14361149,-32.59185274,0.67028579,1.22679518,-0.85177261
6.98516419,383431.12650625,1002.69791734,-130.39119009,0.81447872,1.14146803,-0.84437032
6.98649775,383532.87084685,1128.72139155,-226.82845514,0.95006619,1.04416022,-0.82815098
6.98783131,383649.67313315,1242.89179910,-320.89695291,1.07562994,0.93590138,-0.80328948
6.98916486,383780.30181393,1344.01221937,-411.61535574,1.18985891,0.81783517,-0.77005083
6.99049842,383923.38110763,1431.02348150,-498.03792154,1.29156271,0.69120689,-0.72878716
6.99183197,384077.40562160,1503.01512281,-579.26431478,1.37968383,0.55735023,-0.67993379
6.99316553,384240.75629108,1559.23476063,-654.44892902,1.45330829,0.41767308,-0.62400454
6.99449908,384411.71746276,1599.09579031,-722.80961798,1.51167486,0.27364262,-0.56158617
6.99583264,384588.49494195,1622.18333512,-783.63574713,1.55418254,0.12676996,-0.49333213
6.99716619,384769.23481093,1628.25839816,-836.29548771,1.58039649,-0.02140571,-0.41995569
6.99849975,384952.04282293,1617.26017874,-880.24228123,1.59005205,-0.16933308,-0.34222244
6.99983331,385135.00417042,1589.30654063,-915.02041376,1.58305723,-0.31546485,-0.26094233
7.00116686,385316.20342565,1544.69263225,-940.26964618,1.55949321,-0.45827361,-0.17696125
7.00250042,385493.74445080,1483.88768177,-955.72885854,1.51961330,-0.59626764,-0.09115235
7.00383397,385665.77007696,1407.53000365,-961.23867425,1.46384002,-0.72800614,-0.00440707
7.00516753,385830.48135506,1316.42027356,-956.74304187,1.39276054,-0.85211401,0.08237402
7.00650108,385986.15618619,1211.51314178,-942.28976036,1.30712050,-0.96729591,0.16829037
7.00783464,386131.16714688,1093.90727376,-918.02994561,1.20781624,-1.07234946,0.25245065
7.00916819,386263.99833135,964.83391823,-884.21644405,1.09588550,-1.16617758,0.33398183
7.01050175,386383.26104469,825.64411980,-841.20121121,0.97249680,-1.24779970,0.41203805
7.01183531,386487.70818929,677.79470301,-789.43168058,0.83893740,-1.31636182,0.48580925
7.01316886,386576.24720261,522.83316926,-729.44615981,0.69660020,-1.37114530,0.55452942
7.01450242,386647.95141386,362.38165563,-661.86829834,0.54696945,-1.41157436,0.61748445
7.01583597,386702.06970681,198.12011669,-587.40068164,0.39160560,-1.43722207,0.67401944
7.01716953,386738.03438646,31.76889588,-506.81761344,0.23212935,-1.44781489,0.72354546
7.01850308,386755.46716979,-134.92913844,-420.95715770,0.07020504,-1.44323575,0.76554564
7.01983664,386754.18323292,-300.22671354,-330.71251705,-0.09247643,-1.42352538,0.79958057
7.02117020,386734.19327123,-462.39034642,-237.02283376,-0.25421503,-1.38888224,0.82529294
7.02250375,386695.70354257,-619.71842662,-140.86350324,-0.41331910,-1.33966071,0.84241134
7.02383731,386639.11388901,-770.55900335,-43.23609722,-0.56812292,-1.27636771,0.85075322
7.02517086,386565.01374716,-913.32709301,54.84200274,-0.71700406,-1.19965780,0.85022697
7.02650442,386474.17618292,-1046.52132798,152.34815670,-0.85840027,-1.11032663,0.84083303
7.02783797,386367.55000108,-1168.73977096,248.26509507,-0.99082594,-1.00930304,0.82266413
7.02917153,386246.25000635,-1278.69472864,341.59151587,-1.11288778,-0.89763958,0.79590452
7.03050508,386111.54550560,-1375.22640387,431.35254033,-1.22329957,-0.77650185,0.76082824
7.03183864,385964.84716690,-1457.31524077,516.60991806,-1.32089595,-0.64715650,0.71779653
7.03317220,385807.69236244,-1524.09282390,596.47187344,-1.40464490,-0.51095815,0.66725421
7.03450575,385641.72914595,-1574.85121329,670.10248933,-1.47365895,-0.36933532,0.60972524
7.03583931,385468.69902515,-1609.05060517,736.73052589,-1.52720486,-0.22377549,0.54580739
7.03717286,385290.41870939,-1626.32523359,795.65758044,-1.56471171,-0.07580950,0.47616612
7.03850642,385108.76102073,-1626.48743758,846.26549671,-1.58577733,0.07300462,0.40152770
7.03983997,384925.63517097,-1609.52984668,888.02294375,-1.59017285,0.22109817,0.32267168
7.04117353,384742.96661304,-1575.62564943,920.49108823,-1.57784552,0.36690844,0.24042272
7.04250708,384562.67668307,-1525.12693827,943.32829816,-1.54891953,0.50889546,0.15564191
7.04384064,384386.66225281,-1458.56113832,956.29382159,-1.50369501,0.64555846,0.06921770
7.04517420,384216.77561293,-1376.62555565,959.25039937,-1.44264504,0.77545203,-0.01794349
7.04650775,384054.80480769,-1280.18009576,952.16577841,-1.36641078,0.89720169,-0.10492698
7.04784131,383902.45463581,-1170.23823015,935.11310814,-1.27579478,1.00951869,-0.19081949
7.04917486,383761.32852813,-1047.95630283,908.27021148,-1.17175250,1.11121399,-0.27471896
7.05050842,383632.91150054,-914.62129417,871.91773828,-1.05538213,1.20121107,-0.35574416
7.05184197,383518.55437271,-771.63717161,826.43621784,-0.92791280,1.27855759,-0.43304413
7.05317553,383419.45942454,-620.50997868,772.30204399,-0.79069145,1.34243563,-0.50580728
7.05450908,383336.66765142,-462.83182363,710.08243417,-0.64516824,1.39217051,-0.57327007
7.05584264,383271.04775457,-300.26394605,640.42941990,-0.49288103,1.42723798,-0.63472513
7.05717620,383223.28699034,-134.51904661,564.07293299,-0.33543871,1.44726980,-0.68952880
7.05850975,383193.88397215,32.65692354,481.81306613,-0.17450393,1.45205754,-0.73710797
7.05984331,383183.14350548,199.50331402,394.51159187,-0.01177519,1.44155466,-0.77696602
7.06117686,383191.17350291,364.26346236,303.08283564,0.15103135,1.41587683,-0.80868813
7.06251042,383217.88401246,525.20331271,208.48400228,0.31220033,1.37530041,-0.83194547
7.06384397,383262.98835795,680.62976340,111.70506390,0.47003538,1.32025924,-0.84649855
7.06517753,383326.00637652,828.90854455,13.75831883,0.62287724,1.25133973,-0.85219961
7.06651109,383406.26970535,968.48143455,-84.33226406,0.76912124,1.16927432,-0.84899399
7.06784464,383502.92905591,1097.88263181,-181.54180087,0.90723424,1.07493335,-0.83692045
7.06917820,383614.96338512,1215.75411087,-276.85523273,1.03577064,0.96931556,-0.81611059
7.07051175,383741.19085939,1320.85980228,-369.27793648,1.15338740,0.85353725,-0.78678718
7.07184531,383880.28148354,1412.09845289,-457.84609468,1.25885795,0.72882020,-0.74926167
7.07317886,384030.77125485,1488.51503560,-541.63671699,1.35108471,0.59647858,-0.70393065
7.07451242,384191.07768381,1549.31059761,-619.77721049,1.42911027,0.45790498,-0.65127155
7.07584597,384359.51651378,1593.85045036,-691.45440121,1.49212703,0.31455566,-0.59183742
7.07717953,384534.31945828,1621.67062642,-755.92291736,1.53948518,0.16793516,-0.52625108
7.07851309,384713.65276886,1632.48254253,-812.51285019,1.57069913,0.01958064,-0.45519847
7.07984664,384895.63643725,1626.17583217,-860.63661908,1.58545212,-0.12895421,-0.37942147
7.08118020,385078.36383358,1602.81932351,-899.79497294,1.58359915,-0.27611525,-0.29971011
7.08251375,385259.92157786,1562.66016444,-929.58207290,1.56516810,-0.42036399,-0.21689442
7.08384731,385438.40944293,1506.12110633,-949.68960657,1.53035914,-0.56019337,-0.13183582
7.08518086,385611.96008742,1433.79598484,-959.90989805,1.47954241,-0.69414327,-0.04541825
7.08651442,385778.75842035,1346.44344461,-960.13798380,1.41325394,-0.82081546,0.04146085
7.08784797,385937.06040459,1244.97897922,-950.37263829,1.33218997,-0.93888787,0.12789974
7.08918153,386085.21111106,1130.46536645,-930.71633970,1.23719968,-1.04712815,0.21300158
7.09051509,386221.66184557,1004.10160017,-901.37417958,1.12927635,-1.14440622,0.29588355
7.09184864,386344.98617691,867.21042864,-862.65172683,1.00954715,-1.22970582,0.37568582
7.09318220,386453.89470850,721.22462687,-814.95186962,0.87926154,-1.30213498,0.45158038
7.09451575,386547.24844445,567.67213849,-758.77066512,0.73977853,-1.36093514,0.52277937
7.09584931,386624.07061807,408.16023697,-694.69223934,0.59255272,-1.40548903,0.58854323
7.09718286,386683.55686092,244.35886264,-623.38278582,0.43911948,-1.43532708,0.64818820
7.09851642,386725.08361084,77.98330261,-545.58372285,0.28107924,-1.45013242,0.70109339
7.09984997,386748.21466874,-89.22361407,-462.10407493,0.12008108,-1.44974429,0.74670718
7.10118353,386752.70583705,-255.50962726,-373.81215427,-0.04219414,-1.43415992,0.78455296
7.10251709,386738.50758494,-419.13128029,-281.62662270,-0.20405111,-1.40353481,0.81423412
7.10385064,386705.76571076,-578.37209363,-186.50702352,-0.36379750,-1.35818137,0.83543828
7.10518420,386654.81998526,-731.56049227,-89.44387614,-0.51976151,-1.29856603,0.84794063
7.10651775,386586.20078530,-877.08730297,8.55156676,-0.67030926,-1.22530466,0.85160642
7.10785131,386500.62374212,-1013.42263962,106.45779683,-0.81386174,-1.13915654,0.84639256
7.10918486,386398.98245373,-1139.13200080,203.25365608,-0.94891148,-1.04101671,0.83234825
7.11051842,386282.33932637,-1252.89140897,297.92896283,-1.07403832,-0.93190699,0.80961469
7.11185198,386151.91463388,-1353.50143024,389.49504810,-1.18792455,-0.81296559,0.77842382
7.11318553,386009.07389932,-1439.89992259,476.99509267,-1.28936887,-0.68543540,0.73909611
7.11451909,385855.31372496,-1511.17337393,559.51415636,-1.37729931,-0.55065125,0.69203744
7.11585264,385692.24621102,-1566.56670276,636.18879307,-1.45078482,-0.41002600,0.63773502
7.11718620,385521.58212273,-1605.49141226,706.21614894,-1.50904536,-0.26503588,0.57675251
7.11851975,385345.11297722,-1627.53200173,768.86244480,-1.55146056,-0.11720494,0.50972425
7.11985331,385164.69223745,-1632.45056123,823.47075106,-1.57757653,0.03191095,0.43734872
7.12118686,384982.21580938,-1620.18949008,869.46796821,-1.58711112,0.18074056,0.36038133
7.12252042,384799.60204962,-1590.87230427,906.37093632,-1.57995720,0.32771405,0.27962649
7.12385398,384618.77149644,-1544.80251422,933.79160330,-1.55618411,0.47127967,0.19592924
7.12518753,384441.62654254,-1482.46057990,951.44119415,-1.51603724,0.60992040,0.11016630
7.12652109,384270.03126968,-1404.49896749,959.13333140,-1.45993566,0.74217020,0.02323682
7.12785464,384105.79166495,-1311.73535750,956.78607104,-1.38846785,0.86662986,-0.06394718
7.12918820,383950.63643575,-1205.14407128,944.42282767,-1.30238561,0.98198204,-0.15047051
7.13052175,383806.19863400,-1085.84580722,922.17217707,-1.20259608,1.08700553,-0.23542458
7.13185531,383673.99829322,-955.09579414,890.26653542,-1.09015216,1.18058844,-0.31791710
7.13318886,383555.42626955,-814.27049083,849.03972847,-0.96624124,1.26174022,-0.39708164
7.13452242,383451.72946637,-664.85297528,798.92347555,-0.83217246,1.32960236,-0.47208688
7.13585598,383363.99760474,-508.41718440,740.44282669,-0.68936263,1.38345764,-0.54214554
